feed_title,feed_link,feed_description,feed_language,feed_managing_editor,feed_web_master,feed_pub_date,feed_last_build_date,feed_generator,feed_docs,feed_managingEditor,feed_webMaster,feed_ttl,item_title,item_link,item_description,item_pub_date,item_guid,item_category
service.bund.de - öffentliche Ausschreibungen,http://www.service.bund.de/ausschreibungen,"RSS-Feed mit aktuellen Ausschreibungen der Vergabestellen der Bundes-, Landes- und Kommunalverwaltung.",de-de,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,2024-05-04T17:21:15Z,2024-05-04T17:21:15Z,Government Site Builder (GSB7.0),http://blogs.law.harvard.edu/tech/rss,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,60,Lehrpaedagogische und sozialpaedagogische Betreuung Staedtische Berufsschule II Regensburg - 5 Lose,https://www.service.bund.de/IMPORTE/Ausschreibungen/obb/2024/05/169470.html#track=feed-callforbids,Erf&uuml;llungsort: 93047 RegensburgVergabestelle: Stadt RegensburgAngebotsfrist:  03.06.2024 23:59 Veröffentlichungsende:  03.06.2024 23:59,2024-05-04T16:33:35Z,https://www.service.bund.de/IMPORTE/Ausschreibungen/obb/2024/05/169470.html,
service.bund.de - öffentliche Ausschreibungen,http://www.service.bund.de/ausschreibungen,"RSS-Feed mit aktuellen Ausschreibungen der Vergabestellen der Bundes-, Landes- und Kommunalverwaltung.",de-de,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,2024-05-04T17:21:15Z,2024-05-04T17:21:15Z,Government Site Builder (GSB7.0),http://blogs.law.harvard.edu/tech/rss,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,60,Dachabdichtungs- und Dachspenglerarbeiten,https://www.service.bund.de/IMPORTE/Ausschreibungen/obb/2024/05/169468.html#track=feed-callforbids,Erf&uuml;llungsort: 91154 RothVergabestelle: Landkreis RothAngebotsfrist:  04.06.2024 11:00 Veröffentlichungsende:  04.06.2024 10:59,2024-05-04T16:03:56Z,https://www.service.bund.de/IMPORTE/Ausschreibungen/obb/2024/05/169468.html,
service.bund.de - öffentliche Ausschreibungen,http://www.service.bund.de/ausschreibungen,"RSS-Feed mit aktuellen Ausschreibungen der Vergabestellen der Bundes-, Landes- und Kommunalverwaltung.",de-de,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,2024-05-04T17:21:15Z,2024-05-04T17:21:15Z,Government Site Builder (GSB7.0),http://blogs.law.harvard.edu/tech/rss,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,60,Erweiterungsbau Graphische Sammlungen - Herstellung einer Erdwäresondenanlage,https://www.service.bund.de/IMPORTE/Ausschreibungen/eVergabe/659878.html#track=feed-callforbids,"Erf&uuml;llungsort:  99427 Weimar (Weimar, Kreisfreie Stadt)Vergabestelle: Klassik Stiftung WeimarAngebotsfrist:  04.06.2024 14:00 Veröffentlichungsende:  04.06.2024 14:00",2024-05-04T15:45:00Z,https://www.service.bund.de/IMPORTE/Ausschreibungen/eVergabe/659878.html,
service.bund.de - öffentliche Ausschreibungen,http://www.service.bund.de/ausschreibungen,"RSS-Feed mit aktuellen Ausschreibungen der Vergabestellen der Bundes-, Landes- und Kommunalverwaltung.",de-de,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,2024-05-04T17:21:15Z,2024-05-04T17:21:15Z,Government Site Builder (GSB7.0),http://blogs.law.harvard.edu/tech/rss,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,60,Fliesen- und Plattenarbeiten Geb 401-403,https://www.service.bund.de/IMPORTE/Ausschreibungen/obb/2024/05/169467.html#track=feed-callforbids,Erf&uuml;llungsort: 97762 Saaleck-Kaserne HammelburgVergabestelle: Staatliches Bauamt SchweinfurtAngebotsfrist:  22.05.2024 09:00 Veröffentlichungsende:  21.05.2024 23:59,2024-05-04T15:20:35Z,https://www.service.bund.de/IMPORTE/Ausschreibungen/obb/2024/05/169467.html,
service.bund.de - öffentliche Ausschreibungen,http://www.service.bund.de/ausschreibungen,"RSS-Feed mit aktuellen Ausschreibungen der Vergabestellen der Bundes-, Landes- und Kommunalverwaltung.",de-de,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,2024-05-04T17:21:15Z,2024-05-04T17:21:15Z,Government Site Builder (GSB7.0),http://blogs.law.harvard.edu/tech/rss,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,60,BU Heinzenhofer Str,https://www.service.bund.de/IMPORTE/Ausschreibungen/obb/2024/05/169401.html#track=feed-callforbids,Erf&uuml;llungsort: 87775 Salgen/HausenVergabestelle: Staatliches Bauamt KemptenAngebotsfrist:  04.06.2024 09:30 Veröffentlichungsende:  04.06.2024 09:29,2024-05-04T00:00:00Z,https://www.service.bund.de/IMPORTE/Ausschreibungen/obb/2024/05/169401.html,
service.bund.de - öffentliche Ausschreibungen,http://www.service.bund.de/ausschreibungen,"RSS-Feed mit aktuellen Ausschreibungen der Vergabestellen der Bundes-, Landes- und Kommunalverwaltung.",de-de,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,2024-05-04T17:21:15Z,2024-05-04T17:21:15Z,Government Site Builder (GSB7.0),http://blogs.law.harvard.edu/tech/rss,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,60,Fenster- und Sonnenschutzarbeiten für das Bauvorhaben Neubau CHAL + Studierendenhaus,https://www.service.bund.de/IMPORTE/Ausschreibungen/dtvp/2024/05/223114.html#track=feed-callforbids,Erf&uuml;llungsort: 73525 Schw&#228;bisch Gm&#252;ndVergabestelle: Landratsamt Ostalbkreis - Zentrale VergabestelleAngebotsfrist:  23.05.2024 10:00 Veröffentlichungsende:  24.05.2024 10:00,2024-05-03T21:11:37Z,https://www.service.bund.de/IMPORTE/Ausschreibungen/dtvp/2024/05/223114.html,
service.bund.de - öffentliche Ausschreibungen,http://www.service.bund.de/ausschreibungen,"RSS-Feed mit aktuellen Ausschreibungen der Vergabestellen der Bundes-, Landes- und Kommunalverwaltung.",de-de,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,2024-05-04T17:21:15Z,2024-05-04T17:21:15Z,Government Site Builder (GSB7.0),http://blogs.law.harvard.edu/tech/rss,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,60,Heizungs- und Sanitärarbeiten,https://www.service.bund.de/IMPORTE/Ausschreibungen/dtvp/2024/05/223112.html#track=feed-callforbids,Erf&uuml;llungsort: 29640 SchneverdingenVergabestelle: Stadtwerke Schneverdingen-Neuenkirchen GmbHAngebotsfrist:  28.05.2024 12:00 Veröffentlichungsende:  29.05.2024 12:00,2024-05-03T19:08:49Z,https://www.service.bund.de/IMPORTE/Ausschreibungen/dtvp/2024/05/223112.html,
service.bund.de - öffentliche Ausschreibungen,http://www.service.bund.de/ausschreibungen,"RSS-Feed mit aktuellen Ausschreibungen der Vergabestellen der Bundes-, Landes- und Kommunalverwaltung.",de-de,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,2024-05-04T17:21:15Z,2024-05-04T17:21:15Z,Government Site Builder (GSB7.0),http://blogs.law.harvard.edu/tech/rss,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,60,Rohbauarbeiten,https://www.service.bund.de/IMPORTE/Ausschreibungen/dtvp/2024/05/223110.html#track=feed-callforbids,Erf&uuml;llungsort: 29640 SchneverdingenVergabestelle: Stadtwerke Schneverdingen-Neuenkirchen GmbHAngebotsfrist:  28.05.2024 12:00 Veröffentlichungsende:  29.05.2024 12:00,2024-05-03T19:08:16Z,https://www.service.bund.de/IMPORTE/Ausschreibungen/dtvp/2024/05/223110.html,
service.bund.de - öffentliche Ausschreibungen,http://www.service.bund.de/ausschreibungen,"RSS-Feed mit aktuellen Ausschreibungen der Vergabestellen der Bundes-, Landes- und Kommunalverwaltung.",de-de,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,2024-05-04T17:21:15Z,2024-05-04T17:21:15Z,Government Site Builder (GSB7.0),http://blogs.law.harvard.edu/tech/rss,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,60,Abbrucharbeiten,https://www.service.bund.de/IMPORTE/Ausschreibungen/dtvp/2024/05/223105.html#track=feed-callforbids,Erf&uuml;llungsort: 29640 SchneverdingenVergabestelle: Stadtwerke Schneverdingen-Neuenkirchen GmbHAngebotsfrist:  28.05.2024 12:00 Veröffentlichungsende:  29.05.2024 12:00,2024-05-03T19:07:45Z,https://www.service.bund.de/IMPORTE/Ausschreibungen/dtvp/2024/05/223105.html,
service.bund.de - öffentliche Ausschreibungen,http://www.service.bund.de/ausschreibungen,"RSS-Feed mit aktuellen Ausschreibungen der Vergabestellen der Bundes-, Landes- und Kommunalverwaltung.",de-de,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,2024-05-04T17:21:15Z,2024-05-04T17:21:15Z,Government Site Builder (GSB7.0),http://blogs.law.harvard.edu/tech/rss,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,60,Badewasseraufbereitung,https://www.service.bund.de/IMPORTE/Ausschreibungen/dtvp/2024/05/222996.html#track=feed-callforbids,Erf&uuml;llungsort: 29640 SchneverdingenVergabestelle: Stadtwerke Schneverdingen-Neuenkirchen GmbHAngebotsfrist:  28.05.2024 12:00 Veröffentlichungsende:  29.05.2024 12:00,2024-05-03T19:07:23Z,https://www.service.bund.de/IMPORTE/Ausschreibungen/dtvp/2024/05/222996.html,
