feed_title,feed_link,feed_description,feed_language,feed_managing_editor,feed_web_master,feed_pub_date,feed_last_build_date,feed_generator,feed_docs,feed_managingEditor,feed_webMaster,feed_ttl,item_title,item_link,item_description,item_pub_date,item_guid,item_category
service.bund.de - öffentliche Ausschreibungen,http://www.service.bund.de/ausschreibungen,"RSS-Feed mit aktuellen Ausschreibungen der Vergabestellen der Bundes-, Landes- und Kommunalverwaltung.",de-de,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,2024-08-21T17:21:20Z,2024-08-21T17:21:20Z,Government Site Builder (GSB7.0),http://blogs.law.harvard.edu/tech/rss,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,60,UHPLC-System,https://www.service.bund.de/IMPORTE/Ausschreibungen/eVergabe/710061.html#track=feed-callforbids,"Erf&uuml;llungsort:  frei BAM Verwendungsstelle, BerlinVergabestelle: Bundesanstalt f&#252;r Materialforschung und -pr&#252;fungAngebotsfrist:  11.09.2024 11:00 Veröffentlichungsende:  11.09.2024 11:00",2024-08-21T15:56:00Z,https://www.service.bund.de/IMPORTE/Ausschreibungen/eVergabe/710061.html,
service.bund.de - öffentliche Ausschreibungen,http://www.service.bund.de/ausschreibungen,"RSS-Feed mit aktuellen Ausschreibungen der Vergabestellen der Bundes-, Landes- und Kommunalverwaltung.",de-de,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,2024-08-21T17:21:20Z,2024-08-21T17:21:20Z,Government Site Builder (GSB7.0),http://blogs.law.harvard.edu/tech/rss,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,60,SAB Ersatzneubau Sozialgebäude Liebknechtstraße Los 303 Dachabdichtungsarbeiten,https://www.service.bund.de/IMPORTE/Ausschreibungen/eVergabe/700057.html#track=feed-callforbids,"Erf&uuml;llungsort: 39110 Betriebshof Liebknechtstra&#223;e 84, 39110 MagdeburgVergabestelle: LH Landeshauptstadt Magdeburg Eigenbetrieb St&#228;dtischer Abfallwirtschaftsbetrieb MagdeburgAngebotsfrist:  03.09.2024 10:00 Veröffentlichungsende:  03.09.2024 10:00",2024-08-21T15:55:00Z,https://www.service.bund.de/IMPORTE/Ausschreibungen/eVergabe/700057.html,
service.bund.de - öffentliche Ausschreibungen,http://www.service.bund.de/ausschreibungen,"RSS-Feed mit aktuellen Ausschreibungen der Vergabestellen der Bundes-, Landes- und Kommunalverwaltung.",de-de,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,2024-08-21T17:21:20Z,2024-08-21T17:21:20Z,Government Site Builder (GSB7.0),http://blogs.law.harvard.edu/tech/rss,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,60,Los 302a Winterbauheizung - GNUE Polizeiinspektion Magdeburg (einschl. PI Zentrale Dienste) Haus A2 (NML 568-24),https://www.service.bund.de/IMPORTE/Ausschreibungen/eVergabe/710057.html#track=feed-callforbids,"Erf&uuml;llungsort:  Polizeiinspektion Magdeburg, Haus A2 Sternstr. 12 39104 MagdeburgVergabestelle: Bau- und Liegenschaftsmanagement Sachsen-Anhalt (BLSA)Angebotsfrist:  06.09.2024 10:30 Veröffentlichungsende:  06.09.2024 10:30",2024-08-21T15:54:00Z,https://www.service.bund.de/IMPORTE/Ausschreibungen/eVergabe/710057.html,
service.bund.de - öffentliche Ausschreibungen,http://www.service.bund.de/ausschreibungen,"RSS-Feed mit aktuellen Ausschreibungen der Vergabestellen der Bundes-, Landes- und Kommunalverwaltung.",de-de,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,2024-08-21T17:21:20Z,2024-08-21T17:21:20Z,Government Site Builder (GSB7.0),http://blogs.law.harvard.edu/tech/rss,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,60,Lieferung von Energieverteilersätzen 32A,https://www.service.bund.de/IMPORTE/Ausschreibungen/editor/Technisches-Hilfswerk-Regionalstelle-Dresden/2024/08/5660549.html#track=feed-callforbids,Erf&uuml;llungsort: 01099 DresdenVergabestelle: THW Regionalstelle DresdenAngebotsfrist:  04.09.2024 10:00 Veröffentlichungsende:  04.09.2024 10:00,2024-08-21T15:30:00Z,https://www.service.bund.de/IMPORTE/Ausschreibungen/editor/Technisches-Hilfswerk-Regionalstelle-Dresden/2024/08/5660549.html,
service.bund.de - öffentliche Ausschreibungen,http://www.service.bund.de/ausschreibungen,"RSS-Feed mit aktuellen Ausschreibungen der Vergabestellen der Bundes-, Landes- und Kommunalverwaltung.",de-de,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,2024-08-21T17:21:20Z,2024-08-21T17:21:20Z,Government Site Builder (GSB7.0),http://blogs.law.harvard.edu/tech/rss,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,60,"Lieferung eines Ionenchromatographen gemäß Leistungsbeschreibung inkl. Installation, Inbetriebnahme & Einweisung/Schulung",https://www.service.bund.de/IMPORTE/Ausschreibungen/eVergabe/710053.html#track=feed-callforbids,"Erf&uuml;llungsort:  DAP Raum D24 Hannover Incoterms 2010 - Stilleweg 2, 30655 HannoverVergabestelle: Bundesanstalt f&#252;r Geowissenschaften und RohstoffeAngebotsfrist:  16.09.2024 09:00 Veröffentlichungsende:  16.09.2024 09:00",2024-08-21T15:30:00Z,https://www.service.bund.de/IMPORTE/Ausschreibungen/eVergabe/710053.html,
service.bund.de - öffentliche Ausschreibungen,http://www.service.bund.de/ausschreibungen,"RSS-Feed mit aktuellen Ausschreibungen der Vergabestellen der Bundes-, Landes- und Kommunalverwaltung.",de-de,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,2024-08-21T17:21:20Z,2024-08-21T17:21:20Z,Government Site Builder (GSB7.0),http://blogs.law.harvard.edu/tech/rss,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,60,"Burg Ranis, Sanierung Vorburg mit Torhaus und Hungerturm - Los 14 Restauratorische Arbeiten - Fassungen",https://www.service.bund.de/IMPORTE/Ausschreibungen/eVergabe/710051.html#track=feed-callforbids,Erf&uuml;llungsort:  07389 Ranis Burg RanisVergabestelle: Stiftung Th&#252;ringer Schl&#246;sser und G&#228;rtenAngebotsfrist:  18.09.2024 13:40 Veröffentlichungsende:  18.09.2024 13:40,2024-08-21T15:29:00Z,https://www.service.bund.de/IMPORTE/Ausschreibungen/eVergabe/710051.html,
service.bund.de - öffentliche Ausschreibungen,http://www.service.bund.de/ausschreibungen,"RSS-Feed mit aktuellen Ausschreibungen der Vergabestellen der Bundes-, Landes- und Kommunalverwaltung.",de-de,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,2024-08-21T17:21:20Z,2024-08-21T17:21:20Z,Government Site Builder (GSB7.0),http://blogs.law.harvard.edu/tech/rss,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,60,Haus 40- Einbau SPECT/ CT - Stark- und Schwachstromanlagen,https://www.service.bund.de/IMPORTE/Ausschreibungen/eVergabe/710046.html#track=feed-callforbids,"Erf&uuml;llungsort:  Campus Leipziger Stra&#223;e - Haus 40 Leipziger Stra&#223;e 44, 39120 MagdeburgVergabestelle: Universit&#228;tsklinikum Magdeburg Gesch&#228;ftsbereich Zentraler EinkaufAngebotsfrist:  02.09.2024 10:00 Veröffentlichungsende:  02.09.2024 10:00",2024-08-21T15:13:00Z,https://www.service.bund.de/IMPORTE/Ausschreibungen/eVergabe/710046.html,
service.bund.de - öffentliche Ausschreibungen,http://www.service.bund.de/ausschreibungen,"RSS-Feed mit aktuellen Ausschreibungen der Vergabestellen der Bundes-, Landes- und Kommunalverwaltung.",de-de,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,2024-08-21T17:21:20Z,2024-08-21T17:21:20Z,Government Site Builder (GSB7.0),http://blogs.law.harvard.edu/tech/rss,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,60,"TWL Spergau, Korbethaer Str. (L182)",https://www.service.bund.de/IMPORTE/Ausschreibungen/eVergabe/710041.html#track=feed-callforbids,"Erf&uuml;llungsort:  Spergau, Korbethaer Str. (L182)Vergabestelle: ZWA Bad D&#252;rrenbergAngebotsfrist:  27.09.2024 10:00 Veröffentlichungsende:  27.09.2024 10:00",2024-08-21T14:55:00Z,https://www.service.bund.de/IMPORTE/Ausschreibungen/eVergabe/710041.html,
service.bund.de - öffentliche Ausschreibungen,http://www.service.bund.de/ausschreibungen,"RSS-Feed mit aktuellen Ausschreibungen der Vergabestellen der Bundes-, Landes- und Kommunalverwaltung.",de-de,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,2024-08-21T17:21:20Z,2024-08-21T17:21:20Z,Government Site Builder (GSB7.0),http://blogs.law.harvard.edu/tech/rss,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,60,REZ SW 45ind JC Deutsche Weinstraße,https://www.service.bund.de/IMPORTE/Ausschreibungen/eVergabe/710034.html#track=feed-callforbids,Erf&uuml;llungsort:  Stadt Neustadt/Weinstra&#223;e und Stadt Gr&#252;nstadtVergabestelle: Bundesagentur f&#252;r ArbeitAngebotsfrist:  19.09.2024 10:00 Veröffentlichungsende:  19.09.2024 10:00,2024-08-21T14:37:00Z,https://www.service.bund.de/IMPORTE/Ausschreibungen/eVergabe/710034.html,
service.bund.de - öffentliche Ausschreibungen,http://www.service.bund.de/ausschreibungen,"RSS-Feed mit aktuellen Ausschreibungen der Vergabestellen der Bundes-, Landes- und Kommunalverwaltung.",de-de,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,2024-08-21T17:21:20Z,2024-08-21T17:21:20Z,Government Site Builder (GSB7.0),http://blogs.law.harvard.edu/tech/rss,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,60,REZ SW 45BM AA Gießen,https://www.service.bund.de/IMPORTE/Ausschreibungen/eVergabe/710029.html#track=feed-callforbids,Erf&uuml;llungsort:  Stadt Friedberg und Stadt B&#252;dingenVergabestelle: Bundesagentur f&#252;r ArbeitAngebotsfrist:  18.09.2024 10:00 Veröffentlichungsende:  18.09.2024 10:00,2024-08-21T14:27:00Z,https://www.service.bund.de/IMPORTE/Ausschreibungen/eVergabe/710029.html,
service.bund.de - öffentliche Ausschreibungen,http://www.service.bund.de/ausschreibungen,"RSS-Feed mit aktuellen Ausschreibungen der Vergabestellen der Bundes-, Landes- und Kommunalverwaltung.",de-de,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,2024-08-21T17:21:20Z,2024-08-21T17:21:20Z,Government Site Builder (GSB7.0),http://blogs.law.harvard.edu/tech/rss,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,60,Grünflächenpflege Deponie Cracauer Anger,https://www.service.bund.de/IMPORTE/Ausschreibungen/eVergabe/710015.html#track=feed-callforbids,"Erf&uuml;llungsort: 39114 Deponie Cracauer Anger, An der Lake 3, 39114 MagdeburgVergabestelle: LH Landeshauptstadt Magdeburg Eigenbetrieb St&#228;dtischer Abfallwirtschaftsbetrieb MagdeburgAngebotsfrist:  11.09.2024 10:00 Veröffentlichungsende:  11.09.2024 10:00",2024-08-21T14:17:00Z,https://www.service.bund.de/IMPORTE/Ausschreibungen/eVergabe/710015.html,
