feed_title,feed_link,feed_description,feed_language,feed_managing_editor,feed_web_master,feed_pub_date,feed_last_build_date,feed_generator,feed_docs,feed_managingEditor,feed_webMaster,feed_ttl,item_title,item_link,item_description,item_pub_date,item_guid,item_category
service.bund.de - öffentliche Ausschreibungen,http://www.service.bund.de/ausschreibungen,"RSS-Feed mit aktuellen Ausschreibungen der Vergabestellen der Bundes-, Landes- und Kommunalverwaltung.",de-de,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,2024-09-24T17:21:14Z,2024-09-24T17:21:14Z,Government Site Builder (GSB7.0),http://blogs.law.harvard.edu/tech/rss,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,60,fe 9/24 Auswirkungen der unterschiedlichen Behandlung von Personen- u. Kapitalgesell.,https://www.service.bund.de/IMPORTE/Ausschreibungen/eVergabe/717155.html#track=feed-callforbids,Erf&uuml;llungsort:  Bundesministerium der Finanzen Wilhelmstra&#223;e 97 10117 BerlinVergabestelle: Bundesministerium der FinanzenAngebotsfrist:  21.11.2024 14:00 Veröffentlichungsende:  21.11.2024 14:00,2024-09-24T15:49:00Z,https://www.service.bund.de/IMPORTE/Ausschreibungen/eVergabe/717155.html,
service.bund.de - öffentliche Ausschreibungen,http://www.service.bund.de/ausschreibungen,"RSS-Feed mit aktuellen Ausschreibungen der Vergabestellen der Bundes-, Landes- und Kommunalverwaltung.",de-de,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,2024-09-24T17:21:14Z,2024-09-24T17:21:14Z,Government Site Builder (GSB7.0),http://blogs.law.harvard.edu/tech/rss,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,60,Anschaffung Schlauchpflegeanlage,https://www.service.bund.de/IMPORTE/Ausschreibungen/eVergabe/717144.html#track=feed-callforbids,Erf&uuml;llungsort:  JenaVergabestelle: Stadtverwaltung JenaAngebotsfrist:  15.10.2024 10:00 Veröffentlichungsende:  15.10.2024 10:00,2024-09-24T15:24:00Z,https://www.service.bund.de/IMPORTE/Ausschreibungen/eVergabe/717144.html,
service.bund.de - öffentliche Ausschreibungen,http://www.service.bund.de/ausschreibungen,"RSS-Feed mit aktuellen Ausschreibungen der Vergabestellen der Bundes-, Landes- und Kommunalverwaltung.",de-de,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,2024-09-24T17:21:14Z,2024-09-24T17:21:14Z,Government Site Builder (GSB7.0),http://blogs.law.harvard.edu/tech/rss,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,60,Lieferung von Reinigungschemie und Verbrauchsmaterialien,https://www.service.bund.de/IMPORTE/Ausschreibungen/editor/Stadt-Bad-Segeberg/2024/09/5699177.html#track=feed-callforbids,"Erf&uuml;llungsort:  Schulen und Geb&#228;ude der Stadt Bad Segeberg und des Schulverbandes Bad SegebergVergabestelle: Stadt Bad Segeberg -Der B&#252;rgermeister-, L&#252;becker Str. 9, 23795 Bad SegebergAngebotsfrist:  22.10.2024 10:30 Veröffentlichungsende:  22.10.2024 11:00",2024-09-24T15:15:00Z,https://www.service.bund.de/IMPORTE/Ausschreibungen/editor/Stadt-Bad-Segeberg/2024/09/5699177.html,
service.bund.de - öffentliche Ausschreibungen,http://www.service.bund.de/ausschreibungen,"RSS-Feed mit aktuellen Ausschreibungen der Vergabestellen der Bundes-, Landes- und Kommunalverwaltung.",de-de,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,2024-09-24T17:21:14Z,2024-09-24T17:21:14Z,Government Site Builder (GSB7.0),http://blogs.law.harvard.edu/tech/rss,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,60,"Grundschule Großkorbetha, Neubau Verbinder - Los 19 Bodenbelagsarbeiten",https://www.service.bund.de/IMPORTE/Ausschreibungen/eVergabe/717134.html#track=feed-callforbids,Erf&uuml;llungsort:  06667 Wei&#223;enfels; OT Gro&#223;korbethaVergabestelle: Stadt Wei&#223;enfels Rechts- und VergabeamtAngebotsfrist:  10.10.2024 11:00 Veröffentlichungsende:  10.10.2024 11:00,2024-09-24T15:12:00Z,https://www.service.bund.de/IMPORTE/Ausschreibungen/eVergabe/717134.html,
service.bund.de - öffentliche Ausschreibungen,http://www.service.bund.de/ausschreibungen,"RSS-Feed mit aktuellen Ausschreibungen der Vergabestellen der Bundes-, Landes- und Kommunalverwaltung.",de-de,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,2024-09-24T17:21:14Z,2024-09-24T17:21:14Z,Government Site Builder (GSB7.0),http://blogs.law.harvard.edu/tech/rss,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,60,"Schlosserarbeiten - GNUE Erweiterung JVA Halle, Mehrzweckgebäude mit Raumschließanlage und Begleitmaßnahmen, Halle (Saale) (SHL 594-24)",https://www.service.bund.de/IMPORTE/Ausschreibungen/eVergabe/717101.html#track=feed-callforbids,"Erf&uuml;llungsort:  JVA Halle Herbert Post Str. 8, 06118 Halle (Saale)Vergabestelle: Bau- und Liegenschaftsmanagement Sachsen-Anhalt (BLSA)Angebotsfrist:  24.10.2024 10:30 Veröffentlichungsende:  24.10.2024 10:30",2024-09-24T14:26:00Z,https://www.service.bund.de/IMPORTE/Ausschreibungen/eVergabe/717101.html,
service.bund.de - öffentliche Ausschreibungen,http://www.service.bund.de/ausschreibungen,"RSS-Feed mit aktuellen Ausschreibungen der Vergabestellen der Bundes-, Landes- und Kommunalverwaltung.",de-de,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,2024-09-24T17:21:14Z,2024-09-24T17:21:14Z,Government Site Builder (GSB7.0),http://blogs.law.harvard.edu/tech/rss,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,60,"Messebeteiligung d. BMEL auf der Grünen Woche (GW), 17.-26.01.2025; Gewerk 11 Küchenausstattung",https://www.service.bund.de/IMPORTE/Ausschreibungen/eVergabe/717095.html#track=feed-callforbids,"Erf&uuml;llungsort:  Messedamm, Halle 23a 14055 BerlinVergabestelle: Bundesamt f&#252;r Bauwesen und RaumordnungAngebotsfrist:  08.10.2024 10:10 Veröffentlichungsende:  08.10.2024 10:10",2024-09-24T14:16:00Z,https://www.service.bund.de/IMPORTE/Ausschreibungen/eVergabe/717095.html,
service.bund.de - öffentliche Ausschreibungen,http://www.service.bund.de/ausschreibungen,"RSS-Feed mit aktuellen Ausschreibungen der Vergabestellen der Bundes-, Landes- und Kommunalverwaltung.",de-de,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,2024-09-24T17:21:14Z,2024-09-24T17:21:14Z,Government Site Builder (GSB7.0),http://blogs.law.harvard.edu/tech/rss,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,60,Tischlerarbeiten,https://www.service.bund.de/IMPORTE/Ausschreibungen/eVergabe/717090.html#track=feed-callforbids,"Erf&uuml;llungsort:  AFTP Meiningen Friedenssiedlung 6 98617 Meiningen Haus 3 - Schaffung einer SchulungsumgebungVergabestelle: Th&#252;ringer Landesamt f&#252;r Bau und Verkehr, Hochbau und LiegenschaftenAngebotsfrist:  13.11.2024 08:00 Veröffentlichungsende:  13.11.2024 08:00",2024-09-24T14:13:00Z,https://www.service.bund.de/IMPORTE/Ausschreibungen/eVergabe/717090.html,
service.bund.de - öffentliche Ausschreibungen,http://www.service.bund.de/ausschreibungen,"RSS-Feed mit aktuellen Ausschreibungen der Vergabestellen der Bundes-, Landes- und Kommunalverwaltung.",de-de,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,2024-09-24T17:21:14Z,2024-09-24T17:21:14Z,Government Site Builder (GSB7.0),http://blogs.law.harvard.edu/tech/rss,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,60,"Wuppertal, Hünefeldstraße 3 - 17, Brandschutztüren",https://www.service.bund.de/IMPORTE/Ausschreibungen/eVergabe/717094.html#track=feed-callforbids,"Erf&uuml;llungsort: 42285 Agentur f&#252;r Arbeit Wuppertal, H&#252;nefeldstra&#223;e 3 - 17, 42285 WuppertalVergabestelle: BA - Geb&#228;ude-, Bau- und Immobilienmanagement GmbHAngebotsfrist:  25.10.2024 08:00 Veröffentlichungsende:  25.10.2024 08:00",2024-09-24T14:12:00Z,https://www.service.bund.de/IMPORTE/Ausschreibungen/eVergabe/717094.html,
service.bund.de - öffentliche Ausschreibungen,http://www.service.bund.de/ausschreibungen,"RSS-Feed mit aktuellen Ausschreibungen der Vergabestellen der Bundes-, Landes- und Kommunalverwaltung.",de-de,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,2024-09-24T17:21:14Z,2024-09-24T17:21:14Z,Government Site Builder (GSB7.0),http://blogs.law.harvard.edu/tech/rss,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,60,Lieferung von Trinkwasser-Komponenten zur Ausstattung der Fachdienste Betreuung und Logistik der Stadt Magdeburg,https://www.service.bund.de/IMPORTE/Ausschreibungen/eVergabe/717075.html#track=feed-callforbids,"Erf&uuml;llungsort: 39106 Feuerwache Nord, Peter-Paul-Stra&#223;e 12, 39106 MagdeburgVergabestelle: Landeshauptstadt Magdeburg - Zentrale VergabestelleAngebotsfrist:  16.10.2024 23:59 Veröffentlichungsende:  16.10.2024 23:59",2024-09-24T14:01:00Z,https://www.service.bund.de/IMPORTE/Ausschreibungen/eVergabe/717075.html,
service.bund.de - öffentliche Ausschreibungen,http://www.service.bund.de/ausschreibungen,"RSS-Feed mit aktuellen Ausschreibungen der Vergabestellen der Bundes-, Landes- und Kommunalverwaltung.",de-de,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,2024-09-24T17:21:14Z,2024-09-24T17:21:14Z,Government Site Builder (GSB7.0),http://blogs.law.harvard.edu/tech/rss,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,60,QA922 - Methodenbedarf: Systemanalyse Führung Luftstreitkräfte in einem Joint Force Air Component Headquarter (JFAC HQ),https://www.service.bund.de/IMPORTE/Ausschreibungen/eVergabe/717081.html#track=feed-callforbids,Erf&uuml;llungsort:  Siehe Verzeichnis der Empf&#228;ngeranschriftenVergabestelle: BundeswehrverwaltungAngebotsfrist:  17.12.2024 23:59 Veröffentlichungsende:  17.12.2024 23:59,2024-09-24T13:55:00Z,https://www.service.bund.de/IMPORTE/Ausschreibungen/eVergabe/717081.html,
