feed_title,feed_link,feed_description,feed_language,feed_managing_editor,feed_web_master,feed_pub_date,feed_last_build_date,feed_generator,feed_docs,feed_managingEditor,feed_webMaster,feed_ttl,item_title,item_link,item_description,item_pub_date,item_guid,item_category
service.bund.de - öffentliche Ausschreibungen,http://www.service.bund.de/ausschreibungen,"RSS-Feed mit aktuellen Ausschreibungen der Vergabestellen der Bundes-, Landes- und Kommunalverwaltung.",de-de,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,2024-08-10T17:20:29Z,2024-08-10T17:20:29Z,Government Site Builder (GSB7.0),http://blogs.law.harvard.edu/tech/rss,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,60,"Julius Kühn-Institut: Maschinenhalle, Technikum, Interim 4, Sanierung Haus L/Z
Fachplanung Technische Ausrüstung, Anlagengruppen 1-3, 7
(Medienversorgung/Feuerlöschtechnik)",https://www.service.bund.de/IMPORTE/Ausschreibungen/eVergabe/707281.html#track=feed-callforbids,Erf&uuml;llungsort:  14195 Berlin (Berlin)Vergabestelle: Bundesamt f&#252;r Bauwesen und RaumordnungAngebotsfrist:  21.11.2024 10:00 Veröffentlichungsende:  21.11.2024 10:00,2024-08-10T15:45:00Z,https://www.service.bund.de/IMPORTE/Ausschreibungen/eVergabe/707281.html,
service.bund.de - öffentliche Ausschreibungen,http://www.service.bund.de/ausschreibungen,"RSS-Feed mit aktuellen Ausschreibungen der Vergabestellen der Bundes-, Landes- und Kommunalverwaltung.",de-de,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,2024-08-10T17:20:29Z,2024-08-10T17:20:29Z,Government Site Builder (GSB7.0),http://blogs.law.harvard.edu/tech/rss,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,60,Aufbau der Elektro- u. Schaltanlagen und der MSR-Technik auf der Klaeranlage,https://www.service.bund.de/IMPORTE/Ausschreibungen/asp/2024/08/173471.html#track=feed-callforbids,Erf&uuml;llungsort: 44369 DortmundVergabestelle: EmschergenossenschaftAngebotsfrist:  24.09.2024 10:30 Veröffentlichungsende:  24.09.2024 10:29,2024-08-10T12:28:01Z,https://www.service.bund.de/IMPORTE/Ausschreibungen/asp/2024/08/173471.html,
service.bund.de - öffentliche Ausschreibungen,http://www.service.bund.de/ausschreibungen,"RSS-Feed mit aktuellen Ausschreibungen der Vergabestellen der Bundes-, Landes- und Kommunalverwaltung.",de-de,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,2024-08-10T17:20:29Z,2024-08-10T17:20:29Z,Government Site Builder (GSB7.0),http://blogs.law.harvard.edu/tech/rss,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,60,Beschaffung eines Mittleren Loeschfahrzeuges - MLF,https://www.service.bund.de/IMPORTE/Ausschreibungen/obb/2024/08/173470.html#track=feed-callforbids,Erf&uuml;llungsort: 85049 IngolstadtVergabestelle: Stadt IngolstadtAngebotsfrist:  10.09.2024 10:45 Veröffentlichungsende:  10.09.2024 10:44,2024-08-10T07:24:07Z,https://www.service.bund.de/IMPORTE/Ausschreibungen/obb/2024/08/173470.html,
service.bund.de - öffentliche Ausschreibungen,http://www.service.bund.de/ausschreibungen,"RSS-Feed mit aktuellen Ausschreibungen der Vergabestellen der Bundes-, Landes- und Kommunalverwaltung.",de-de,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,2024-08-10T17:20:29Z,2024-08-10T17:20:29Z,Government Site Builder (GSB7.0),http://blogs.law.harvard.edu/tech/rss,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,60,GS Ost EB Saarbrücken - Baureinigung,https://www.service.bund.de/IMPORTE/Ausschreibungen/abc/2024/08/376073G310039.html#track=feed-callforbids,Erf&uuml;llungsort: 66121 Saarbr&#252;ckenVergabestelle: Geb&#228;udemanagementbetrieb Saarbr&#252;cken - GMSAngebotsfrist:  09.09.2024 10:00 Veröffentlichungsende:  09.09.2024 10:00,2024-08-10T00:00:05Z,https://www.service.bund.de/IMPORTE/Ausschreibungen/abc/2024/08/376073G310039.html,
service.bund.de - öffentliche Ausschreibungen,http://www.service.bund.de/ausschreibungen,"RSS-Feed mit aktuellen Ausschreibungen der Vergabestellen der Bundes-, Landes- und Kommunalverwaltung.",de-de,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,2024-08-10T17:20:29Z,2024-08-10T17:20:29Z,Government Site Builder (GSB7.0),http://blogs.law.harvard.edu/tech/rss,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,60,Lieferung und Montage digitaler Tafeln,https://www.service.bund.de/IMPORTE/Ausschreibungen/abc/2024/08/376009G309989.html#track=feed-callforbids,Erf&uuml;llungsort: 66625 NohfeldenVergabestelle: Landkreis St. WendelAngebotsfrist:  16.09.2024 11:00 Veröffentlichungsende:  16.09.2024 11:00,2024-08-10T00:00:05Z,https://www.service.bund.de/IMPORTE/Ausschreibungen/abc/2024/08/376009G309989.html,
service.bund.de - öffentliche Ausschreibungen,http://www.service.bund.de/ausschreibungen,"RSS-Feed mit aktuellen Ausschreibungen der Vergabestellen der Bundes-, Landes- und Kommunalverwaltung.",de-de,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,2024-08-10T17:20:29Z,2024-08-10T17:20:29Z,Government Site Builder (GSB7.0),http://blogs.law.harvard.edu/tech/rss,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,60,"Generalplanungsleistungen nach Teil 3 Abschnitt 1, HOAI / Teil 4 Abschnitt 1,2 HOAI / Bauphysik / Leistungen für Ausstellungsgestaltung nach HOAS",https://www.service.bund.de/IMPORTE/Ausschreibungen/abc/2024/08/375958G309961.html#track=feed-callforbids,Erf&uuml;llungsort: 10117 BerlinVergabestelle: Verm&#246;gens- und Hochbauverwaltung Baden-W&#252;rttembergAngebotsfrist:  24.09.2024 23:59 Veröffentlichungsende:  24.09.2024 23:59,2024-08-10T00:00:00Z,https://www.service.bund.de/IMPORTE/Ausschreibungen/abc/2024/08/375958G309961.html,
service.bund.de - öffentliche Ausschreibungen,http://www.service.bund.de/ausschreibungen,"RSS-Feed mit aktuellen Ausschreibungen der Vergabestellen der Bundes-, Landes- und Kommunalverwaltung.",de-de,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,2024-08-10T17:20:29Z,2024-08-10T17:20:29Z,Government Site Builder (GSB7.0),http://blogs.law.harvard.edu/tech/rss,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,60,Neubau Rathausergänzungsgebäude; Gewerk Planungsleistungen Freianlagen und Verkehrsanlagen,https://www.service.bund.de/IMPORTE/Ausschreibungen/abc/2024/08/376064G310031.html#track=feed-callforbids,Erf&uuml;llungsort: 72793 PfullingenVergabestelle: Stadt PfullingenAngebotsfrist:  10.09.2024 10:00 Veröffentlichungsende:  10.09.2024 10:03,2024-08-10T00:00:00Z,https://www.service.bund.de/IMPORTE/Ausschreibungen/abc/2024/08/376064G310031.html,
service.bund.de - öffentliche Ausschreibungen,http://www.service.bund.de/ausschreibungen,"RSS-Feed mit aktuellen Ausschreibungen der Vergabestellen der Bundes-, Landes- und Kommunalverwaltung.",de-de,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,2024-08-10T17:20:29Z,2024-08-10T17:20:29Z,Government Site Builder (GSB7.0),http://blogs.law.harvard.edu/tech/rss,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,60,Außenbeschilderung_Kreishaus,https://www.service.bund.de/IMPORTE/Ausschreibungen/ai-dabl/2024/08/54321-Tender-1912726dbc3-7f9304876c29af.html#track=feed-callforbids,"Erf&uuml;llungsort:  Eschstra&#223;e 29, 49661 CloppenburgVergabestelle: Landkreis CloppenburgAngebotsfrist:  20.08.2024 10:25 Veröffentlichungsende:  20.08.2024 23:59",2024-08-09T23:41:19Z,https://www.service.bund.de/IMPORTE/Ausschreibungen/ai-dabl/2024/08/54321-Tender-1912726dbc3-7f9304876c29af.html,
service.bund.de - öffentliche Ausschreibungen,http://www.service.bund.de/ausschreibungen,"RSS-Feed mit aktuellen Ausschreibungen der Vergabestellen der Bundes-, Landes- und Kommunalverwaltung.",de-de,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,2024-08-10T17:20:29Z,2024-08-10T17:20:29Z,Government Site Builder (GSB7.0),http://blogs.law.harvard.edu/tech/rss,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,60,"2000-6 Sanierung PD Heidelberg, Raumbeschilderung",https://www.service.bund.de/IMPORTE/Ausschreibungen/ai-ag-prod/2024/08/54321-Tender-191387aa7a8-4ca7bb5e45e84e1c.html#track=feed-callforbids,"Erf&uuml;llungsort:  R&#246;merstra&#223;e 2, HeidelbergVergabestelle: Eigenbetrieb Bau, Verm&#246;gen und Informationstechnik Rhein-Neckar-KreisAngebotsfrist:  05.09.2024 09:30 Veröffentlichungsende:  05.09.2024 23:59",2024-08-09T21:14:34Z,https://www.service.bund.de/IMPORTE/Ausschreibungen/ai-ag-prod/2024/08/54321-Tender-191387aa7a8-4ca7bb5e45e84e1c.html,
service.bund.de - öffentliche Ausschreibungen,http://www.service.bund.de/ausschreibungen,"RSS-Feed mit aktuellen Ausschreibungen der Vergabestellen der Bundes-, Landes- und Kommunalverwaltung.",de-de,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,2024-08-10T17:20:29Z,2024-08-10T17:20:29Z,Government Site Builder (GSB7.0),http://blogs.law.harvard.edu/tech/rss,redaktion-support@bva.bund.de,redaktion-support@bva.bund.de,60,"2000-6 Sanierung PD HD, Blendschutz",https://www.service.bund.de/IMPORTE/Ausschreibungen/ai-ag-prod/2024/08/54321-Tender-19138501088-49721aac7d261c9f.html#track=feed-callforbids,"Erf&uuml;llungsort:  R&#246;merstra&#223;e 2, HeidelbergVergabestelle: Eigenbetrieb Bau, Verm&#246;gen und Informationstechnik Rhein-Neckar-KreisAngebotsfrist:  05.09.2024 09:00 Veröffentlichungsende:  05.09.2024 23:59",2024-08-09T20:48:32Z,https://www.service.bund.de/IMPORTE/Ausschreibungen/ai-ag-prod/2024/08/54321-Tender-19138501088-49721aac7d261c9f.html,
